Date,BBDC4.SA,ITSA4.SA,PETR4.SA,VALE3.SA,r_PETR4.SA,r_VALE3.SA,r_ITSA4.SA,r_BBDC4.SA,mean_r_PETR4.SA,var_r_PETR4.SA,mean_r_VALE3.SA,var_r_VALE3.SA,mean_r_ITSA4.SA,var_r_ITSA4.SA,mean_r_BBDC4.SA,var_r_BBDC4.SA
2017-05-25,15.515788078308105,7.619047164916992,13.739999771118164,27.700000762939453,0.9930783232252205,0.9766925841707621,0.9779359134940706,1.0065407086548577,0.760996524394387,0.0011659753992922183,1.568105992154885,0.003233660689488825,0.32565517074760253,0.0002153984567860928,0.48911224947355,0.0009594362649206083
2017-05-26,15.874370574951172,7.766232967376709,13.680000305175781,27.860000610351562,1.0231108142772576,1.0193181377242886,0.995633226569006,1.0057761676175179,0.7603290280381673,0.0011978832903727999,1.5657057449901517,0.003489148310989028,0.32569655012810267,0.00021436586564928513,0.48796889908366686,0.0009099277416449222
2017-05-29,15.874370574951172,7.766232967376709,13.680000305175781,27.860000610351562,1.0,1.0,1.0,1.0,0.7593937823497751,0.00122828458656552,1.5624946059994687,0.003679711034230001,0.3254574698963374,0.00021686266276387916,0.48608288908692016,0.0007509686900426785
2017-05-30,15.965438842773438,7.818181037902832,13.359999656677246,28.600000381469727,1.005736811257636,1.0066889662909082,0.9766081402514688,1.0265613695228424,0.7586116710914362,0.0012518501652591947,1.5594780815472022,0.003809603197537975,0.3252965501807191,0.0002215351106344158,0.48472537672275534,0.0006332563971817365
2017-05-31,15.663775444030762,7.748917102813721,12.960000038146973,27.170000076293945,0.9811052234947353,0.9911406585811563,0.9700599080232494,0.9499999899964234,0.7580254413118724,0.0012909357787557446,1.5568183507130982,0.00402756806543427,0.3252045962454248,0.00022623052055408327,0.4832987794682041,0.0005723780116895092
2017-06-01,15.578397750854492,7.575757026672363,12.819999694824219,26.670000076293945,0.9945493541144447,0.9776536419419842,0.9891975044050408,0.9815973500700776,0.7570986506650565,0.0013425231006215683,1.5535747762637433,0.004391930499792063,0.3248459752400706,0.00024185404514802828,0.48158548103858123,0.0004989086934544305
2017-06-02,15.350727081298828,7.619047164916992,13.050000190734863,26.780000686645508,0.9853854887263245,1.005714298662459,1.0179407567383565,1.0041245073129692,0.7564114270328431,0.0014025372008909718,1.5515961936345153,0.004698603672141382,0.32486896383351194,0.0002406608817886951,0.480804824676121,0.0004975658931038494
2017-06-05,15.339343070983887,7.584414958953857,13.180000305175781,26.489999771118164,0.9992584057905107,0.995454522696407,1.0099616944475767,0.9891709892422833,0.755657498957837,0.0014654970131691859,1.548709412803323,0.005036167192517369,0.3246482743888056,0.00024798095710732576,0.47979964340816833,0.000492765157595657
2017-06-06,15.544246673583984,7.6883111000061035,13.180000305175781,26.579999923706055,1.0133580428869666,1.0136986361656795,1.0,1.003397514283334,0.7550754949675351,0.0015073642483613525,1.5464713447183351,0.0052713548859340716,0.3244689643245994,0.0002542338851076761,0.4788808179237776,0.00048770645974352333
2017-06-07,15.794686317443848,7.818181037902832,12.869999885559082,26.450000762939453,1.0161114043748072,1.0168918682149355,0.976479483123004,0.9951091361497463,0.7545094634390437,0.0015347491010714895,1.5444278911717644,0.0053960036655831475,0.32418850471233396,0.00026651411136993923,0.47799998919498354,0.00048698306049164465
2017-06-08,15.555630683898926,7.757575035095215,12.84000015258789,27.020000457763672,0.9848648065089519,0.9922480686346611,0.9976690183964296,1.0215500823585184,0.753599583741143,0.0015815860097644233,1.5418654667136742,0.0055317851552365805,0.3237609183651267,0.00028231965356668493,0.47718133673576896,0.0004710405376461137
2017-06-09,15.23689079284668,7.627705097198486,12.850000381469727,27.299999237060547,0.9795096773940408,0.9832589517588682,1.0007788340158097,1.0103626489471957,0.7523157939847642,0.00165821127497325,1.5390435567998244,0.005768550910870432,0.3232551715017726,0.0002982786152885708,0.4763143245897467,0.0004419690222247143
2017-06-12,14.992144584655762,7.627705097198486,12.899999618530273,26.84000015258789,0.983937260460919,1.0,1.0038909910954281,0.9831502162150908,0.7504950952360949,0.001752519023426764,1.535929725971544,0.00596457235377379,0.32254252773591746,0.0003106859470158084,0.47518479078263554,0.0004049787810479986
2017-06-13,14.8726167678833,7.679653167724609,12.9399995803833,26.3700008392334,0.9920273036257404,1.0068104455880449,1.0031007723283627,0.9824888483352272,0.7486645319836656,0.0018598648841299408,1.533399738758514,0.006134390599134965,0.3218482747571212,0.0003211249927485366,0.4738963626500148,0.0003705053255238229
