Date,IBOV,S&P500,r_IBOV,r_S&P500,mean_r_IBOV,var_r_IBOV,mean_r_S&P500,var_r_S&P500
2008-01-03,62892.0,1447.1600341796875,1.0012258218578365,1.0,,,,
2008-01-04,61037.0,1411.6300048828125,0.9705049926858742,0.9754484449143768,,,,
2008-01-07,60772.0,1416.1800537109375,0.9956583711519242,1.003223258794717,,,,
2008-01-08,62081.0,1390.18994140625,1.0215395247811492,0.9816477345259994,,,,
2008-01-09,62674.0,1409.1300048828125,1.0095520368550763,1.013624083236715,,,,
2008-01-10,63515.0,1420.3299560546875,1.013418642499282,1.0079481319204515,,,,
2008-01-11,61942.0,1401.02001953125,0.9752341966464615,0.9864046122232925,,,,
2008-01-14,62188.0,1416.25,1.0039714571696103,1.0108706372902834,,,,
2008-01-15,59907.0,1380.949951171875,0.9633208979224288,0.9750749875882613,,,,
2008-01-16,58777.0,1373.199951171875,0.9811374296826748,0.9943879211600513,,,,
2008-01-17,57037.0,1333.25,0.9703965836977049,0.9709074041709788,,,,
2008-01-18,57506.0,1325.18994140625,1.008222732612164,0.993954578215826,,,,
2008-01-22,56097.0,1310.5,0.9754982088825513,0.9889148408486549,,,,
2008-01-23,54235.0,1338.5999755859375,0.9668074941618982,1.0214421790049122,,,,
2008-01-24,57463.0,1352.0699462890625,1.0595187609477275,1.0100627304264136,,,,
2008-01-28,58594.0,1353.9599609375,1.0196822303047177,1.001397867509462,,,,
2008-01-29,59530.0,1362.300048828125,1.015974331842851,1.0061597743886386,,,,
2008-01-30,60289.0,1355.81005859375,1.0127498740131027,0.995236005283889,,,,
2008-01-31,59490.0,1378.550048828125,0.9867471678083896,1.0167722536724362,,,,
2008-02-01,61080.0,1395.4200439453125,1.02672718103883,1.0122374919441832,,,,
2008-02-06,58969.0,1326.449951171875,0.9654387688277669,0.9505739557972549,,,,
2008-02-07,58965.0,1336.9100341796875,0.9999321677491564,1.0078857728469675,,,,
2008-02-08,59076.0,1331.2900390625,1.001882472653269,0.9957962802481052,,,,
2008-02-11,60643.0,1339.1300048828125,1.0265251540388651,1.0058889990838011,,,,
2008-02-12,61805.0,1348.8599853515625,1.019161321174744,1.007265896838449,,,,
2008-02-13,62591.0,1367.2099609375,1.0127174176846534,1.0136040625307414,,,,
2008-02-14,61819.0,1348.8599853515625,0.9876659583646211,0.9865785240671046,,,,
2008-02-15,61272.0,1349.989990234375,0.9911515876995746,1.0008377480947497,,,,
2008-02-19,62297.0,1348.780029296875,1.0167286852069461,0.9991037259933387,,,,
2008-02-20,63747.0,1360.030029296875,1.0232755991460263,1.0083408708281845,,,,
2008-02-21,63792.0,1342.530029296875,1.0007059155724976,0.9871326370572513,,,,
2008-02-22,64609.0,1353.1099853515625,1.0128072485578128,1.0078806103579139,,,,
2008-02-25,65001.0,1371.800048828125,1.0060672661703478,1.0138126713119382,,,,
2008-02-26,65183.0,1381.2900390625,1.0027999569237396,1.00691791069878,,,,
2008-02-27,65495.0,1380.02001953125,1.0047865240937055,0.9990805554986033,,,,
2008-02-28,65555.0,1367.6800537109375,1.0009161004656844,0.9910581255013213,,,,
2008-02-29,63489.0,1330.6300048828125,0.9684844786820227,0.9729102952641615,,,,
2008-03-03,64490.0,1331.3399658203125,1.015766510734143,1.000533552478822,,,,
2008-03-04,63656.0,1326.75,0.9870677624437897,0.9965523713415421,,,,
2008-03-05,64629.0,1333.699951171875,1.0152852833982657,1.0052383276215375,,,,
2008-03-06,62975.0,1304.3399658203125,0.9744077736000867,0.9779860640125503,,,,
2008-03-07,61868.0,1293.3699951171875,0.9824215958713776,0.9915896384450461,,,,
2008-03-10,59999.0,1273.3699951171875,0.9697905217559967,0.9845365208134522,,,,
2008-03-11,62368.0,1320.6500244140625,1.0394839913998566,1.0371298440187637,,,,
2008-03-12,62177.0,1308.77001953125,0.9969375320677271,0.9910044261059372,,,,
2008-03-13,62280.0,1315.47998046875,1.0016565611078052,1.0051269213363423,,,,
2008-03-14,61991.0,1288.1400146484375,0.995359666024406,0.9792167374447079,,,,
2008-03-17,60012.0,1276.5999755859375,0.9680760110338598,0.9910413162146434,,,,
2008-03-18,61933.0,1330.739990234375,1.032010264613744,1.0424095375872056,,,,
2008-03-19,58827.0,1298.4200439453125,0.9498490304038235,0.9757128015042441,0.9770338294993234,0.00162215581746956,0.9336621860484929,0.0007287846218711207
2008-03-20,58987.0,1329.510009765625,1.0027198395294679,1.0239444592412823,0.9757904959006606,0.0016380646027805328,0.9320362425227551,0.0006408436493032096
2008-03-24,59813.0,1349.8800048828125,1.0140030854256024,1.0153214304274238,0.9754007800684549,0.0016489161008411976,0.9311828469266693,0.0006016501324182331
2008-03-25,61234.0,1352.989990234375,1.0237573771588115,1.0023038976355771,0.9755478786913955,0.0016476189484244481,0.9303095494062278,0.0005552870673373289
2008-03-26,61415.0,1341.1300048828125,1.0029558741875428,0.9912342401369074,0.9753358274297541,0.0016443422118766703,0.9296315326649591,0.0005363133672411753
2008-03-27,60762.0,1325.760009765625,0.9893674183831311,0.9885395188675012,0.9747270556395765,0.0016350185899714096,0.9284793450264379,0.0004990182440010253
2008-03-28,60452.0,1315.219970703125,0.994898127118923,0.992049813703188,0.9737518108731992,0.001610093557588632,0.9270267069923709,0.0004474608325938066
2008-03-31,60968.0,1322.699951171875,1.0085356977436644,1.005687246723262,0.9734416938629309,0.0016070858225355762,0.9259443102081926,0.00041527294600874975
2008-04-01,62775.0,1370.1800537109375,1.0296384988846607,1.0358963516230544,0.97362859189684,0.0016151550939230968,0.9253076156450349,0.00036706922400336255
2008-04-02,63364.0,1367.530029296875,1.0093827160493827,0.9980659297974122,0.9747292844065908,0.0016309774358809128,0.9251221500219104,0.0003578350264497689
2008-04-03,64175.0,1369.31005859375,1.0127990657155483,1.0013016381788633,0.9764479821698638,0.0016418325983577145,0.9250683910389887,0.00035537158107287303
2008-04-04,64446.0,1370.4000244140625,1.0042228282041292,1.0007959963585105,0.9788069728568018,0.0015906227187698998,0.9255818107512062,0.0003645896453313952
2008-04-07,64176.0,1372.5400390625,0.9958104459547528,1.0015615985189088,0.9809306694260925,0.0015416717900449916,0.9262361972259279,0.00037282727233433407
2008-04-08,64540.0,1365.5400390625,1.0056719022687608,0.9948999666306411,0.9836188808405637,0.0014208752714297262,0.9269968600104512,0.0003696709639834509
2008-04-09,63477.0,1354.489990234375,0.9835295940502015,0.9919079276242158,0.9865614900899469,0.001131919854901909,0.9272164627395639,0.0003711801613030838
2008-04-10,63527.0,1360.550048828125,1.000787686878712,1.004474051958628,0.9884922391148612,0.0010355371867565122,0.9273336592118099,0.0003735591980853434
2008-04-11,62585.0,1332.8299560546875,0.9851716592944733,0.9796258191329944,0.9897629547082706,0.0009718535047225058,0.927041638918494,0.0003728978058814182
2008-04-14,62153.0,1328.3199462890625,0.993097387552928,0.9966162151854877,0.9905981055480381,0.0009350417854105558,0.9265720280705366,0.0003702009770848538
2008-04-15,62618.0,1334.4300537109375,1.0074815374961787,1.0045998762865413,0.9913396481732073,0.0009159075097245654,0.9262765527343215,0.0003683526224988897
2008-04-16,64152.0,1364.7099609375,1.0244977482513016,1.0226912659396097,0.9928240070046965,0.0008919576120531011,0.9260852803447621,0.00035991041150059593
2008-04-17,64552.0,1365.56005859375,1.0062351914203767,1.0006229145243917,0.9939294754437636,0.0009069359841703999,0.9256726102233337,0.00033628586859236646
2008-04-18,64923.0,1390.3299560546875,1.0057473044986986,1.0181390026056016,0.9958252009870256,0.0008732322532019498,0.9265554428524012,0.00035888834082810345
2008-04-22,65413.0,1375.93994140625,1.0075474023073487,0.989649928359976,0.9978782138024361,0.0008446682254342655,0.9270948428676689,0.00037042067087855247
2008-04-23,64948.0,1379.9300537109375,0.9928913212969899,1.002899917492481,0.9997478309321025,0.0008004209004604042,0.9277670562165679,0.00038318891540375146
2008-04-24,64576.0,1388.8199462890625,0.9942723409496829,1.0064422776750301,1.0010000795988223,0.0007911045106668536,0.9284537797334237,0.0004033813796945535
2008-04-25,65187.0,1397.8399658203125,1.0094617195242814,1.0064947364525916,1.0020768924619918,0.0008115482940710462,0.9291306914682963,0.00043129277223856124
2008-04-28,65678.0,1396.3699951171875,1.0075321766609906,0.9989483984296712,1.0030597787152753,0.0008485324854839686,0.9295336881444202,0.00045226220302570447
